County,FIPS,VTD,CNTYVTD,vtdkey,TotalPop,TotalVR,SpanishSurnamePercent,TotalTO
Travis,453,0491A,4530491A,9081,8907,2401,31.1,119
Williamson,491,0117,4910117,9462,9376,2181,11.7,640
Williamson,491,0118,4910118,9463,4647,3123,9.5,1297
Williamson,491,0122,4910122,9465,682,375,14.7,1
Williamson,491,0138,4910138,9469,2908,1704,14.1,0
Williamson,491,0146,4910146,9474,7927,3772,9.6,558
Williamson,491,0147,4910147,9475,8913,4867,13.5,763
Williamson,491,0151,4910151,9478,7371,4200,10.3,977
Williamson,491,0162,4910162,9480,6170,3879,8.9,448
Williamson,491,0166,4910166,9483,3572,1388,10.4,15
Williamson,491,0174,4910174,9485,4766,1016,13.6,338
Williamson,491,0175,4910175,9486,5471,2913,13.1,981
Williamson,491,0186,4910186,9491,5838,2505,10.3,886
Williamson,491,0189,4910189,9492,6652,2961,10.4,1121
Williamson,491,0198,4910198,9495,170,74,1.4,0
Williamson,491,0266,4910266,9526,5952,2128,10.0,18
Williamson,491,0303,4910303,9537,4125,2216,7.8,843
Williamson,491,0317,4910317,9547,1765,796,5.7,1
Williamson,491,0322,4910322,9552,2217,1160,8.2,1
Williamson,491,0338,4910338,9557,3826,2319,6.7,0
Williamson,491,0340,4910340,9558,2818,1860,9.8,16
Williamson,491,0390B,4910390B,9576,0,0,0.0,0
Williamson,491,0398,4910398,9584,5740,3031,10.0,5
Williamson,491,0399,4910399,9585,1688,752,3.2,1

